indice,id_cliente,variable,valor,outlier_IQR,outlier_Zscore,z_score,limite_inferior_IQR,limite_superior_IQR,skewness,metodo_recomendado,hipotesis
8958,CLI-108958,saldo_actual,20448672,True,True,4.347134369624679,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
8985,CLI-108985,saldo_actual,14665897,True,False,2.8879319618824377,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
8988,CLI-108988,saldo_actual,11615179,True,False,2.11812593433639,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
9007,CLI-109007,saldo_actual,10771760,True,False,1.9053009436467032,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
9010,CLI-109010,saldo_actual,18483862,True,True,3.851342041070303,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
9011,CLI-109011,saldo_actual,13084825,True,False,2.4889705516228577,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
9013,CLI-109013,saldo_actual,25845802,True,True,5.709024654288682,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
9027,CLI-109027,saldo_actual,10546370,True,False,1.8484269288906348,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
9038,CLI-109038,saldo_actual,11367815,True,False,2.0557070879540302,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
9042,CLI-109042,saldo_actual,13954635,True,False,2.7084549421236606,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
9045,CLI-109045,saldo_actual,23173135,True,True,5.034614510111668,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
9051,CLI-109051,saldo_actual,14053232,True,False,2.733334516341257,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
9061,CLI-109061,saldo_actual,11058266,True,False,1.9775967263864085,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
9066,CLI-109066,saldo_actual,10320353,True,False,1.7913946994522287,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
9085,CLI-109085,saldo_actual,12403291,True,False,2.316994976962215,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
9102,CLI-109102,saldo_actual,27856913,True,True,6.216500392742437,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
9113,CLI-109113,saldo_actual,16734231,True,True,3.4098471242076434,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
9139,CLI-109139,saldo_actual,12142678,True,False,2.2512329306974146,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
9145,CLI-109145,saldo_actual,11963427,True,False,2.2060014474060528,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
9146,CLI-109146,saldo_actual,12045033,True,False,2.226593580367514,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
9149,CLI-109149,saldo_actual,16749093,True,True,3.4135973420846772,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
9160,CLI-109160,saldo_actual,12609495,True,False,2.369027672905958,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
9185,CLI-109185,saldo_actual,14206968,True,False,2.772127646171946,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
9188,CLI-109188,saldo_actual,13491031,True,False,2.591470955536091,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
9219,CLI-109219,saldo_actual,13679557,True,False,2.639042855380372,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
9220,CLI-109220,saldo_actual,11981083,True,False,2.2104566921131523,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
9234,CLI-109234,saldo_actual,11871065,True,False,2.1826951882512544,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
9264,CLI-109264,saldo_actual,10803470,True,False,1.913302518729515,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
9286,CLI-109286,saldo_actual,11785636,True,False,2.1611383746987625,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
9289,CLI-109289,saldo_actual,21591969,True,True,4.635629380266539,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
9314,CLI-109314,saldo_actual,12939523,True,False,2.452305623755223,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
9332,CLI-109332,saldo_actual,17065204,True,True,3.4933635325924883,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
9377,CLI-109377,saldo_actual,13483408,True,False,2.589547398082408,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
9381,CLI-109381,saldo_actual,10623995,True,False,1.86801451217046,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
9385,CLI-109385,saldo_actual,22592163,True,True,4.888014349941019,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
9391,CLI-109391,saldo_actual,10514884,True,False,1.8404818770755162,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
9410,CLI-109410,saldo_actual,11823207,True,False,2.170618891174206,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
9416,CLI-109416,saldo_actual,11939357,True,False,2.199927719489204,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
9425,CLI-109425,saldo_actual,20980464,True,True,4.481324644504483,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
9428,CLI-109428,saldo_actual,11269546,True,False,2.0309102799498415,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
9473,CLI-109473,saldo_actual,14950730,True,False,2.9598055864665596,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
9481,CLI-109481,saldo_actual,17233201,True,True,3.5357552263543024,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
9509,CLI-109509,saldo_actual,13093150,True,False,2.4910712489601146,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
9535,CLI-109535,saldo_actual,20080876,True,True,4.254326192104722,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
9539,CLI-109539,saldo_actual,15277725,True,True,3.0423182021778183,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
9558,CLI-109558,saldo_actual,14269380,True,False,2.78787644163295,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
9567,CLI-109567,saldo_actual,15730674,True,True,3.1566135485097164,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
9582,CLI-109582,saldo_actual,10894704,True,False,1.9363241428577156,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
9589,CLI-109589,saldo_actual,15200373,True,True,3.022799506630494,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
9594,CLI-109594,saldo_actual,14536722,True,False,2.855336456952693,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
9601,CLI-109601,saldo_actual,23344249,True,True,5.077792735236873,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
9616,CLI-109616,saldo_actual,12548653,True,False,2.353675044990839,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
9654,CLI-109654,saldo_actual,12749357,True,False,2.4043198928439025,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
9657,CLI-109657,saldo_actual,13247103,True,False,2.529919135706381,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
9662,CLI-109662,saldo_actual,11760240,True,False,2.1547300492240518,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
9674,CLI-109674,saldo_actual,10184855,True,False,1.757203673890235,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
9675,CLI-109675,saldo_actual,19123240,True,True,4.012680138619908,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
9679,CLI-109679,saldo_actual,12636203,True,False,2.3757670632343006,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
9690,CLI-109690,saldo_actual,11140773,True,False,1.9984162140987245,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
9698,CLI-109698,saldo_actual,14923289,True,False,2.952881233838132,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
9718,CLI-109718,saldo_actual,13485672,True,False,2.5901186868237356,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
9719,CLI-109719,saldo_actual,13297281,True,False,2.54258085234168,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
9743,CLI-109743,saldo_actual,17599870,True,True,3.6282790211836775,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
9748,CLI-109748,saldo_actual,11492766,True,False,2.0872367255501323,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
9754,CLI-109754,saldo_actual,17045844,True,True,3.4884783073132946,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
9775,CLI-109775,saldo_actual,10243609,True,False,1.7720294242029289,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
9776,CLI-109776,saldo_actual,11932267,True,False,2.198138657132309,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
9779,CLI-109779,saldo_actual,25092568,True,True,5.518956587245901,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
9791,CLI-109791,saldo_actual,11372308,True,False,2.0568408336761075,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
9796,CLI-109796,saldo_actual,23451005,True,True,5.104731119012989,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
9906,CLI-109906,saldo_actual,13504479,True,False,2.5948643702858116,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
9916,CLI-109916,saldo_actual,15084180,True,False,2.9934798278667873,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
9939,CLI-109939,saldo_actual,20926773,True,True,4.467776471443265,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
9952,CLI-109952,saldo_actual,16096640,True,True,3.2489599511195006,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
9957,CLI-109957,saldo_actual,12666560,True,False,2.383427227686805,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
9966,CLI-109966,saldo_actual,19677426,True,True,4.152521226252929,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
9982,CLI-109982,saldo_actual,13412224,True,False,2.5715851110847776,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
9985,CLI-109985,saldo_actual,10121938,True,False,1.7413274487409047,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
10039,CLI-110039,saldo_actual,11420762,True,False,2.0690675230189823,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
10042,CLI-110042,saldo_actual,12051075,True,False,2.2281181945791304,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
10077,CLI-110077,saldo_actual,24725463,True,True,5.426322773913338,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
10087,CLI-110087,saldo_actual,10775631,True,False,1.9062777363665255,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
10091,CLI-110091,saldo_actual,13660887,True,False,2.6343317419525545,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
10116,CLI-110116,saldo_actual,11818339,True,False,2.169390519445946,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
10132,CLI-110132,saldo_actual,13704770,True,False,2.6454050033640657,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
10137,CLI-110137,saldo_actual,11920901,True,False,2.195270605968915,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
10144,CLI-110144,saldo_actual,25341308,True,True,5.581722647986948,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
10154,CLI-110154,saldo_actual,10159554,True,False,1.7508193203370903,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
10179,CLI-110179,saldo_actual,14185937,True,False,2.766820767409202,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
10186,CLI-110186,saldo_actual,27275454,True,True,6.069777344931758,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
10188,CLI-110188,saldo_actual,10705897,True,False,1.8886813365928015,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
10191,CLI-110191,saldo_actual,19012397,True,True,3.9847104575444083,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
10221,CLI-110221,saldo_actual,29031358,True,True,6.512855165625842,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
10225,CLI-110225,saldo_actual,11628850,True,False,2.1215756200177878,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
10244,CLI-110244,saldo_actual,10994856,True,False,1.9615960995809498,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
10268,CLI-110268,saldo_actual,23426785,True,True,5.098619540693667,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
10274,CLI-110274,saldo_actual,29145130,True,True,6.541563938893633,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
10291,CLI-110291,saldo_actual,14612081,True,False,2.874352246819158,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
10300,CLI-110300,saldo_actual,12148117,True,False,2.252605386291089,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
10312,CLI-110312,saldo_actual,12586620,True,False,2.3632554865288116,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
10317,CLI-110317,saldo_actual,15845879,True,True,3.1856839192891333,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
10343,CLI-110343,saldo_actual,11674656,True,False,2.133134123589004,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
10366,CLI-110366,saldo_actual,10152683,True,False,1.7490855195678061,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
10401,CLI-110401,saldo_actual,17087419,True,True,3.4989691771987537,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
10419,CLI-110419,saldo_actual,10424316,True,False,1.817628308734296,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
10421,CLI-110421,saldo_actual,12820568,True,False,2.422288992913978,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
10422,CLI-110422,saldo_actual,16699722,True,True,3.4011392606146837,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
10428,CLI-110428,saldo_actual,15698209,True,True,3.1484214597344566,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
10489,CLI-110489,saldo_actual,17358645,True,True,3.567409265606533,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
10569,CLI-110569,saldo_actual,26680878,True,True,5.919744405592816,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
10593,CLI-110593,saldo_actual,11595433,True,False,2.1131433073548322,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
10636,CLI-110636,saldo_actual,11278144,True,False,2.033079865019599,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
10637,CLI-110637,saldo_actual,19058974,True,True,3.9964635121843366,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
10656,CLI-110656,saldo_actual,14758900,True,False,2.9113999684238046,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
10695,CLI-110695,saldo_actual,13769380,True,False,2.6617084333893093,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
10698,CLI-110698,saldo_actual,11040197,True,False,1.9730372669044998,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
10708,CLI-110708,saldo_actual,14424109,True,False,2.826920141128011,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
10716,CLI-110716,saldo_actual,10215142,True,False,1.7648461748215853,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
10722,CLI-110722,saldo_actual,12145066,True,False,2.251835509104786,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
10735,CLI-110735,saldo_actual,10987824,True,False,1.9598216727130113,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
10740,CLI-110740,saldo_actual,15016922,True,False,2.9765082120698856,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
10768,CLI-110768,saldo_actual,16224916,True,True,3.2813286059704234,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
10773,CLI-110773,saldo_actual,12671975,True,False,2.3847936272160837,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
10775,CLI-110775,saldo_actual,12861694,True,False,2.4326665639280343,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
10776,CLI-110776,saldo_actual,16404631,True,True,3.3266771731734353,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
10781,CLI-110781,saldo_actual,11390193,True,False,2.0613538633309823,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
10783,CLI-110783,saldo_actual,14611002,True,False,2.8740799762573683,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
10789,CLI-110789,saldo_actual,20247236,True,True,4.296304811807547,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
10792,CLI-110792,saldo_actual,18244891,True,True,3.7910410508743206,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
10796,CLI-110796,saldo_actual,12121082,True,False,2.2457834820853555,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
10811,CLI-110811,saldo_actual,11847279,True,False,2.176693123763088,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
10818,CLI-110818,saldo_actual,18168812,True,True,3.7718435790759846,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
10822,CLI-110822,saldo_actual,19512647,True,True,4.110941549792171,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
10837,CLI-110837,saldo_actual,17437976,True,True,3.5874273341304854,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
10880,CLI-110880,saldo_actual,19530919,True,True,4.115552233485427,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
10886,CLI-110886,saldo_actual,16050196,True,True,3.2372404571697655,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
10902,CLI-110902,saldo_actual,13451254,True,False,2.5814337858082763,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
10908,CLI-110908,saldo_actual,13778339,True,False,2.663969111761019,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
10918,CLI-110918,saldo_actual,14293744,True,False,2.7940243563386464,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
10943,CLI-110943,saldo_actual,12106637,True,False,2.2421384883271966,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
10967,CLI-110967,saldo_actual,11411350,True,False,2.0666925364318036,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
10976,CLI-110976,saldo_actual,13556742,True,False,2.6080522075154864,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
11018,CLI-111018,saldo_actual,17070238,True,True,3.4946337920994854,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
11029,CLI-111029,saldo_actual,15710543,True,True,3.1515337721618106,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
11036,CLI-111036,saldo_actual,15141135,True,True,3.0078516256858205,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
11037,CLI-111037,saldo_actual,13269028,True,False,2.5354516028678646,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
11043,CLI-111043,saldo_actual,25814178,True,True,5.701044780103289,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
11054,CLI-111054,saldo_actual,10080460,True,False,1.7308610554490453,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
11079,CLI-111079,saldo_actual,14286715,True,False,2.792250686478757,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
11099,CLI-111099,saldo_actual,13992477,True,False,2.718003841659572,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
11136,CLI-111136,saldo_actual,17344892,True,True,3.5639388883717835,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
11157,CLI-111157,saldo_actual,10626085,True,False,1.8685418944449184,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
11162,CLI-111162,saldo_actual,10561701,True,False,1.8522954923594013,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
11173,CLI-111173,saldo_actual,12311316,True,False,2.293786371845797,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
11194,CLI-111194,saldo_actual,10568476,True,False,1.8540050688711025,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
11210,CLI-111210,saldo_actual,18718931,True,True,3.9106584161299516,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
11261,CLI-111261,saldo_actual,22276502,True,True,4.808361710640627,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
11284,CLI-111284,saldo_actual,13944108,True,False,2.705798600878099,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
11305,CLI-111305,saldo_actual,16853964,True,True,3.440060072469715,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
11314,CLI-111314,saldo_actual,10922398,True,False,1.9433123364983145,-5063882.375,10040956.625,2.323554602731708,IQR,Posible valor extremo real debido a la distribución asimétrica; validar antes de eliminar.
